run_group,t,trial,prompt_id,concurrency,n,model,engine,prompt_length,ttft_ms,client_decode_ms,tokens_predicted,tokens_evaluated,tokens_cached,stop_type,truncated,prompt_ms,prompt_per_token_ms,prompt_per_second,predicted_ms,predicted_per_token_ms,predicted_per_second,wall_ms,nodes_cpu_pct,nodes_net_rx_kb,nodes_net_tx_kb,peak_memory_mb
vanilla,46,1,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,646,507,8,12,30,stop,False,614.365,51.19708333333333,19.53236268342109,508.132,63.5165,15.74394055088048,1154,1.8,0.4,0.0,6056.4
vanilla,46,1,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,499,3483,49,9,33,stop,False,467.512,51.94577777777778,19.250842759116345,3484.319,71.10855102040816,14.06300628616381,3983,1.8,2.6,0.0,6056.4
vanilla,46,1,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,503,798,12,9,33,stop,False,469.104,52.12266666666667,19.18551110201576,799.257,66.60475,15.013944200676377,1301,1.8,1.0,0.0,6056.4
vanilla,46,1,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,11309,35205,457,146,30,stop,False,11275.699,77.23081506849316,12.948199486346699,35205.936,77.0370590809628,12.980765516360648,46514,24.9,45.8,0.6,6699.9
vanilla,46,1,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,1214,76703,979,23,30,stop,False,1164.832,50.6448695652174,19.745336666575092,76704.467,78.34981307456589,12.763272313723267,77918,24.9,67.7,0.0,6699.9
vanilla,46,1,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,1236,62883,806,23,30,stop,False,1177.362,51.189652173913046,19.535198180338757,62884.159,78.02004838709678,12.817218403127567,64119,24.9,44.6,0.2,6699.9
vanilla,46,2,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,149,28622,372,1,175,stop,False,75.879,75.879,13.178876896110912,28623.287,76.94431989247312,12.996410929324785,28771,24.9,24.4,0.0,6699.9
vanilla,46,2,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,1224,66293,856,23,30,stop,False,1176.034,51.131913043478264,19.55725769833185,66294.651,77.44702219626168,12.912052286088661,67518,24.9,54.9,0.6,6699.9
vanilla,46,2,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,1217,46191,606,23,30,stop,False,1161.56,50.50260869565217,19.800957333241502,46192.169,76.22470132013201,13.119106833887795,47408,25.0,29.1,0.0,6699.9
vanilla,46,3,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,142,36571,465,1,175,stop,False,75.757,75.757,13.200100320762436,36572.451,78.65043225806451,12.71448829065353,36713,25.0,7.1,0.7,6699.9
vanilla,46,3,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,1224,76714,984,23,30,stop,False,1174.92,51.08347826086957,19.57580090559357,76714.888,77.96228455284553,12.82671493960859,77938,25.0,3.7,0.2,6699.9
vanilla,46,3,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,1215,51295,672,23,30,stop,False,1156.717,50.29204347826087,19.883860961669964,51296.214,76.33365178571428,13.100382028194128,52511,25.0,31.3,0.0,6699.9
vanilla,46,1,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1240,46448,609,24,30,stop,False,1207.255,50.30229166666667,19.879809982149588,46449.266,76.27137274220033,13.11107908572764,47688,23.6,45.9,0.2,6782.6
vanilla,46,1,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,612,61674,798,11,32,stop,False,566.609,51.5099090909091,19.413740339458073,61675.084,77.28707268170426,12.938774432800123,62287,23.6,56.1,0.1,6782.6
vanilla,46,1,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,664,47658,626,12,30,stop,False,614.426,51.20216666666667,19.53042351723397,47659.666,76.13365175718849,13.134796202726223,48323,23.6,37.1,0.6,6782.6
vanilla,46,2,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1250,42537,561,24,30,stop,False,1203.868,50.16116666666667,19.93574046324016,42538.121,75.8255276292335,13.188170676368145,43788,23.6,35.3,0.6,6782.6
vanilla,46,2,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,611,51970,678,11,32,stop,False,565.25,51.38636363636363,19.460415745245466,51971.445,76.65404867256638,13.045625342916672,52582,23.6,40.3,0.0,6782.6
vanilla,46,2,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,662,53994,707,12,30,stop,False,614.186,51.18216666666667,19.538055247107554,53995.575,76.37280763790665,13.09366554574148,54657,23.6,40.9,0.3,6782.6
vanilla,46,3,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1253,38475,509,24,30,stop,False,1205.405,50.225208333333335,19.910320597641455,38476.315,75.59197445972495,13.228917582154113,39729,23.6,13.8,0.0,6782.6
vanilla,46,3,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,608,80406,1024,11,32,length,True,563.926,51.266000000000005,19.506105410993637,80407.52,78.52296875,12.735127261728753,81015,23.6,3.0,1.1,6782.6
vanilla,46,3,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,673,43450,572,12,30,stop,False,618.775,51.56458333333333,19.393155832087594,43451.276,75.96376923076923,13.164170368667655,44123,23.6,21.8,0.0,6782.6
vanilla,46,1,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,645,505,8,12,30,stop,False,612.606,51.0505,19.588446734116218,506.138,63.26725,15.805965961852301,1150,36.7,0.7,0.0,6069.2
vanilla,46,1,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,497,1610,23,9,33,stop,False,465.086,51.67622222222222,19.35125976701083,1611.11,70.04826086956521,14.275871914394425,2107,36.7,1.9,0.0,6069.2
vanilla,46,1,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,497,859,13,9,33,stop,False,464.896,51.65511111111111,19.359168502202643,860.271,66.17469230769231,15.1115171847011,1356,36.7,1.4,0.0,6069.2
vanilla,46,2,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,498,499,8,9,33,stop,False,465.488,51.72088888888889,19.334547829374763,500.487,62.560875,15.984431164046219,997,36.7,0.7,0.0,6069.2
vanilla,46,2,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,497,2434,35,9,33,stop,False,465.058,51.67311111111111,19.352424858834812,2435.272,69.5792,14.372111205647666,2931,36.7,3.0,0.0,6069.2
vanilla,46,2,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,499,3294,47,9,33,stop,False,465.306,51.70066666666666,19.342110353186936,3295.63,70.11978723404256,14.261309673719442,3794,36.8,2.9,0.0,6069.2
vanilla,46,3,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,501,500,8,9,33,stop,False,467.014,51.89044444444445,19.271370879673842,501.666,62.70825,15.946865045667835,1002,36.8,1.0,0.0,6069.2
vanilla,46,3,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,497,3651,51,9,33,stop,False,464.717,51.63522222222222,19.366625279471165,3652.095,71.60970588235294,13.964587449121671,4149,36.8,4.1,0.0,6069.2
vanilla,46,3,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,109,783,12,1,41,stop,False,71.459,71.459,13.994038539582137,784.107,65.34224999999999,15.304033760698477,892,36.8,0.2,0.0,6069.2
turboquant,46,1,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,11196,51106,472,146,30,stop,False,11163.612,76.46309589041095,13.078204437775158,51107.145,108.27784957627118,9.235499263361316,62302,0.1,62.0,0.2,5438.0
turboquant,46,1,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,1247,121504,1024,23,30,length,True,1211.331,52.6665652173913,18.987378346628628,121505.094,118.657318359375,8.427630202895033,122752,0.1,91.7,1.2,5438.0
turboquant,46,1,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,1257,63610,612,23,30,stop,False,1214.989,52.82560869565218,18.930212536903625,63611.086,103.93968300653596,9.62096449666022,64867,0.1,51.9,0.2,5438.0
turboquant,46,2,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,134,40521,389,1,175,stop,False,92.582,92.582,10.80123566135966,40522.725,104.171529562982,9.599551856396628,40656,0.1,26.4,0.2,5438.0
turboquant,46,2,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,1250,83712,768,23,30,stop,False,1210.261,52.62004347826087,19.00416521725479,83713.542,109.0020078125,9.17414293615721,84962,0.2,5.8,0.6,5438.0
turboquant,46,2,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,1245,91404,823,23,30,stop,False,1208.807,52.55682608695652,19.02702416514795,91405.211,111.06343985419197,9.003863029209572,92650,0.2,36.4,0.6,5438.0
turboquant,46,3,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,132,54692,493,1,175,stop,False,92.608,92.608,10.798203178991015,54693.718,110.94060446247465,9.013832264977854,54825,0.2,30.0,0.3,5438.0
turboquant,46,3,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,1247,121471,1024,23,30,length,True,1211.393,52.66926086956522,18.986406558400123,121472.409,118.6253994140625,8.429897854417295,122719,0.2,55.7,1.2,5438.0
turboquant,46,3,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,1273,81433,752,23,30,stop,False,1210.042,52.610521739130434,19.007604694713077,81434.308,108.29030319148937,9.234437161300615,82707,0.3,0.3,0.2,5438.0
turboquant,46,1,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,1293,47495,481,24,30,stop,False,1260.789,52.532875,19.03569907415119,47495.926,98.74412889812889,10.127184382087846,48788,0.1,51.7,0.6,5391.1
turboquant,46,1,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,627,73981,700,11,32,stop,False,591.483,53.771181818181816,18.59732232371852,73982.422,105.68917428571429,9.461706998454307,74608,0.1,53.8,0.7,5391.1
turboquant,46,1,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,676,56003,548,12,30,stop,False,640.507,53.37558333333333,18.7351582418303,56004.265,102.19756386861314,9.784969055481756,56679,0.1,43.3,0.2,5391.1
turboquant,46,2,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,1315,45924,469,24,30,stop,False,1279.38,53.307500000000005,18.759086432490736,45925.029,97.92117057569297,10.212296218691554,47239,0.1,38.1,0.0,5391.1
turboquant,46,2,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,625,64213,625,11,32,stop,False,590.715,53.70136363636364,18.621501062271992,64214.103,102.74256480000001,9.733064401756106,64839,0.2,45.7,0.8,5391.1
turboquant,46,2,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,676,52171,524,12,30,stop,False,640.051,53.337583333333335,18.748505978429844,52172.661,99.56614694656488,10.043574354008893,52848,0.2,3.1,0.0,5391.1
turboquant,46,3,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,1294,52224,522,24,30,stop,False,1259.343,52.472625,19.057556201924335,52225.655,100.04914750957855,9.99508766333328,53519,0.2,1.5,0.6,5391.1
turboquant,46,3,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,629,74123,701,11,32,stop,False,593.532,53.957454545454546,18.53312037093198,74124.756,105.74144935805991,9.457029443712436,74753,0.2,35.1,0.1,5391.1
turboquant,46,3,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,676,53263,535,12,30,stop,False,640.465,53.372083333333336,18.736386843933705,53264.312,99.55946168224298,10.044248764538628,53940,0.2,36.4,0.7,5391.1
turboquant,46,1,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,673,543,8,12,30,stop,False,640.977,53.41475,18.721420581393716,544.871,68.108875,14.682374360169655,1217,0.1,1.3,0.0,5255.6
turboquant,46,1,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,522,2356,31,9,33,stop,False,489.574,54.397111111111116,18.383329180062667,2357.665,76.05370967741935,13.148602536831994,2879,0.1,3.8,0.1,5255.6
turboquant,46,1,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,522,1485,20,9,33,stop,False,488.969,54.32988888888889,18.406074822739274,1486.343,74.31715,13.455844310498989,2008,0.1,3.6,0.0,5255.6
turboquant,46,2,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,520,543,8,9,33,stop,False,488.667,54.29633333333333,18.417449919884096,544.16,68.02,14.701558365186711,1064,0.1,0.4,0.0,5255.6
turboquant,46,2,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,520,2120,28,9,33,stop,False,488.543,54.282555555555554,18.422124562218677,2120.878,75.74564285714287,13.202079516124925,2641,0.1,1.8,0.0,5255.6
turboquant,46,2,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,522,780,11,9,33,stop,False,489.38,54.37555555555556,18.390616698679963,781.179,71.01627272727272,14.081279706699746,1302,0.1,1.7,0.0,5255.6
turboquant,46,3,1,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,521,545,8,9,33,stop,False,489.666,54.407333333333334,18.379875261913224,545.943,68.242875,14.65354441764067,1066,0.1,0.6,0.0,5255.6
turboquant,46,3,2,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,521,2518,33,9,33,stop,False,489.391,54.37677777777778,18.3902033343482,2519.261,76.34124242424242,13.099079452267947,3040,0.1,3.7,0.0,5255.6
turboquant,46,3,3,1,1,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,520,932,13,9,33,stop,False,488.046,54.227333333333334,18.44088467070727,933.696,71.82276923076924,13.923161285900335,1453,0.1,1.5,0.0,5255.6
vanilla,46,1,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,1222,887,8,12,30,stop,False,1190.654,99.22116666666666,10.078494676035188,888.193,111.024125,9.007051395361144,2110,0.0,0.6,0.0,N/A
vanilla,46,1,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,940,9610,79,9,33,stop,False,907.127,100.79188888888888,9.921433272298145,9611.732,121.66749367088607,8.219122214393826,10550,24.5,1523.2,34561.9,N/A
vanilla,46,1,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,972,5284,44,9,33,stop,False,906.385,100.70944444444444,9.92955532141419,5285.872,120.13345454545455,8.32407595189592,6257,24.5,715.5,16509.3,N/A
vanilla,46,1,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,15877,78322,594,146,30,stop,False,15843.012,108.5137808219178,9.215419391211721,78323.265,131.85734848484847,7.5839535034705206,94200,0.1,17599.5,306627.9,N/A
vanilla,46,1,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,2372,124125,936,23,30,stop,False,2235.358,97.18947826086958,10.289179630287407,124126.414,132.61369017094017,7.5406995967836465,126498,0.1,25019.7,482808.7,N/A
vanilla,46,1,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,2395,84064,647,23,30,stop,False,2238.87,97.34217391304347,10.273039524402936,84065.079,129.93057032457494,7.696418152417367,86459,0.1,18006.6,333960.2,N/A
vanilla,46,2,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,15982,55527,426,146,30,stop,False,15851.035,108.56873287671233,9.210755007480584,55527.897,130.34717605633801,7.671819445998469,71509,0.2,12287.2,219748.1,N/A
vanilla,46,2,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,2357,121687,918,23,30,stop,False,2243.199,97.53039130434783,10.253214271226048,121687.677,132.55738235294118,7.543902740455797,124044,0.2,25492.4,473729.0,N/A
vanilla,46,2,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,2382,87822,677,23,30,stop,False,2232.262,97.0548695652174,10.303450043050502,87823.091,129.72391580502216,7.708678802935779,90204,0.2,18131.2,348669.3,N/A
vanilla,46,3,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,385,72285,548,1,175,stop,False,151.441,151.441,6.603231621555589,72286.448,131.90957664233576,7.580950719836172,72670,0.2,14096.4,273477.0,N/A
vanilla,46,3,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,2365,135595,1016,23,30,stop,False,2235.059,97.17647826086957,10.290556088228541,135596.058,133.46068700787401,7.492843191650897,137960,0.2,28289.9,523706.0,N/A
vanilla,46,3,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,long,2397,80776,621,23,30,stop,False,2235.636,97.2015652173913,10.287900176951883,80777.229,130.07605314009663,7.687810137681251,83173,0.2,15962.9,319271.5,N/A
vanilla,46,1,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,2371,101526,775,24,30,stop,False,2338.727,97.44695833333333,10.261992955997002,101527.661,131.00343354838708,7.633387712930766,103898,0.1,21631.7,399831.9,N/A
vanilla,46,1,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1257,87170,673,11,32,stop,False,1112.954,101.17763636363635,9.883607049347951,87171.61,129.52690936106984,7.720403466220253,88428,0.1,16967.7,341416.1,N/A
vanilla,46,1,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1325,85109,656,12,30,stop,False,1198.25,99.85416666666667,10.014604631754644,85110.548,129.74168902439024,7.7076227966479545,86435,0.2,16772.9,333305.3,N/A
vanilla,46,2,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,2459,73105,567,24,30,stop,False,2336.001,97.333375,10.273968204636898,73106.449,128.9355361552028,7.755813717610605,75564,0.2,15688.7,291995.8,N/A
vanilla,46,2,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1223,109837,837,11,32,stop,False,1102.725,100.24772727272726,9.97528848987735,109838.608,131.22892234169652,7.620271371246804,111060,0.2,22103.9,426726.1,N/A
vanilla,46,2,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1333,87092,671,12,30,stop,False,1188.482,99.04016666666666,10.09691354181216,87093.65,129.79679582712367,7.704350431977533,88425,0.2,17066.7,340971.9,N/A
vanilla,46,3,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,2456,75413,584,24,30,stop,False,2330.937,97.12237499999999,10.296288574079867,75414.698,129.13475684931507,7.743848553235604,77870,0.2,16218.1,301430.9,N/A
vanilla,46,3,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1213,91933,706,11,32,stop,False,1098.356,99.85054545454545,10.014967824639735,91934.276,130.21852124645892,7.679399139446098,93146,0.2,18104.6,358705.4,N/A
vanilla,46,3,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,medium,1323,96145,736,12,30,stop,False,1194.946,99.57883333333332,10.042294798258666,96146.414,130.63371467391306,7.654991687989528,97469,0.2,19888.1,374704.9,N/A
vanilla,46,1,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,1231,892,8,12,30,stop,False,1197.943,99.82858333333333,10.01717110079528,893.686,111.71075,8.951689967169676,2124,0.0,2.4,0.1,N/A
vanilla,46,1,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,949,4816,40,9,33,stop,False,916.066,101.78511111111112,9.82461962347691,4817.269,120.431725,8.303459906432462,5765,5.3,591.5,13925.2,N/A
vanilla,46,1,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,973,3851,32,9,33,stop,False,918.402,102.04466666666667,9.799630227286091,3852.838,120.4011875,8.305565923093575,4825,5.3,442.9,10316.9,N/A
vanilla,46,2,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,969,889,8,9,33,stop,False,912.891,101.43233333333333,9.858789274951775,890.993,111.374125,8.9787461854358,1858,0.0,2.0,0.0,N/A
vanilla,46,2,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,948,11136,91,9,33,stop,False,915.404,101.71155555555555,9.831724571883015,11137.046,122.38512087912088,8.170927910327388,12084,5.3,1725.0,40728.6,N/A
vanilla,46,2,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,202,1469,13,1,41,stop,False,128.495,128.495,7.7824039845908395,1470.391,113.107,8.84118577983679,1671,0.0,1.3,0.0,N/A
vanilla,46,3,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,944,886,8,9,33,stop,False,911.549,101.28322222222222,9.873303574465004,887.424,110.928,9.014856483484783,1831,0.0,2.5,0.0,N/A
vanilla,46,3,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,943,4328,36,9,33,stop,False,910.504,101.16711111111111,9.884635322854155,4329.079,120.25219444444444,8.3158565597902,5271,5.3,537.9,12383.7,N/A
vanilla,46,3,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,vanilla,short,970,1374,12,9,33,stop,False,913.176,101.464,9.855712370890167,1376.024,114.66866666666665,8.72077812596292,2345,0.0,1.1,0.0,N/A
turboquant,46,1,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,15358,67890,383,146,30,stop,False,15324.827,104.96456849315068,9.527024350747974,67891.491,177.26237859007833,5.641354967443564,83249,0.1,11407.1,197576.9,N/A
turboquant,46,1,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,2399,210107,1024,23,30,length,True,2330.592,101.33008695652174,9.868737213549176,210107.95,205.183544921875,4.873685169932884,212506,0.1,29184.3,528606.9,N/A
turboquant,46,1,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,2424,157482,825,23,30,stop,False,2338.376,101.66852173913044,9.835886102149527,157483.536,190.88913454545454,5.2386428508945855,159907,0.1,23297.1,425677.2,N/A
turboquant,46,2,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,269,70315,395,1,175,stop,False,186.768,186.768,5.354236271738199,70316.141,178.01554683544305,5.617486886830151,70584,0.2,10887.8,196002.2,N/A
turboquant,46,2,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,2391,209319,1024,23,30,length,True,2329.428,101.27947826086957,9.87366855725955,209320.307,204.4143623046875,4.892024164669317,211711,0.2,28975.7,528443.4,N/A
turboquant,46,2,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,2434,105659,604,23,30,stop,False,2335.435,101.54065217391305,9.848272377522816,105660.932,174.9353178807947,5.71639856441925,108094,0.2,16804.1,311700.9,N/A
turboquant,46,3,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,261,100069,533,1,175,stop,False,178.783,178.783,5.593372971703126,100070.274,187.74910694183865,5.326257026137451,100330,0.2,14311.1,266766.1,N/A
turboquant,46,3,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,2415,161389,840,23,30,stop,False,2342.968,101.86817391304348,9.816608677540625,161390.674,192.13175476190477,5.204761707606475,163805,0.2,23108.5,432929.0,N/A
turboquant,46,3,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,long,2418,123588,685,23,30,stop,False,2339.065,101.69847826086956,9.832988822456835,123589.629,180.42281605839418,5.54253625925198,126006,0.3,17758.8,352941.1,N/A
turboquant,46,1,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,2480,86274,510,24,30,stop,False,2446.577,101.94070833333335,9.809623813188793,86275.297,169.16724901960785,5.9113096996930645,88754,0.1,14414.9,263152.0,N/A
turboquant,46,1,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,1218,127770,707,11,32,stop,False,1148.162,104.37836363636364,9.580529576836717,127771.229,180.72309618104669,5.533327068490513,128988,0.1,18301.9,359678.6,N/A
turboquant,46,1,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,1321,115391,650,12,30,stop,False,1246.908,103.90899999999999,9.623805445149122,115392.307,177.52662615384617,5.6329578366086395,116713,0.1,16949.4,331769.8,N/A
turboquant,46,2,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,2509,99747,575,24,30,stop,False,2441.41,101.72541666666666,9.830384900528793,99748.85,173.47626086956524,5.76447748520409,102256,0.1,16041.1,296750.1,N/A
turboquant,46,2,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,1209,143782,774,11,32,stop,False,1143.428,103.94800000000001,9.620194712740984,143783.074,185.76624547803615,5.383109280303745,144991,0.2,20813.8,394179.2,N/A
turboquant,46,2,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,1317,102669,592,12,30,stop,False,1243.476,103.623,9.650367196471825,102670.593,173.43005574324323,5.766013253668459,103986,0.2,15420.7,301315.5,N/A
turboquant,46,3,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,2507,92320,540,24,30,stop,False,2443.294,101.80391666666667,9.822804787307629,92321.02,170.96485185185185,5.849155479434693,94828,0.2,15267.6,278839.0,N/A
turboquant,46,3,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,1225,123422,687,11,32,stop,False,1152.848,104.80436363636363,9.541587442576992,123423.703,179.65604512372633,5.566191771121954,124648,0.2,17802.7,349815.9,N/A
turboquant,46,3,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,medium,1304,105761,607,12,30,stop,False,1237.028,103.08566666666667,9.700669669562854,105762.373,174.2378467874794,5.739281209206605,107065,0.2,15789.5,308008.2,N/A
turboquant,46,1,1,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,1277,942,8,12,30,stop,False,1244.963,103.74691666666666,9.638840672373396,943.362,117.92025,8.480307665562107,2219,0.0,2.1,0.0,N/A
turboquant,46,1,2,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,978,4252,33,9,33,stop,False,946.212,105.13466666666666,9.511610505890857,4253.614,128.89739393939394,7.758108751757917,5231,0.1,491.4,11357.3,N/A
turboquant,46,1,3,1,2,Meta-Llama-3.1-8B-Instruct-Q4_K_M,turboquant,short,993,1460,12,9,33,stop,False,945.83,105.09222222222223,9.515452036835372,1461.053,121.75441666666667,8.213254413084261,2453,0.1,3.8,515.2,N/A
